date,a,b,c
,513.853529,1019.64259,1546.094958
,514.183873,1019.677755,1546.16682
,513.615627,1020.945498,1545.913835
,513.532973,1022.336989,1544.09666
,512.794095,1024.473266,1541.284065
,513.121881,1026.044246,1538.860346
,512.248477,1027.718849,1535.995672
,511.773843,1029.235195,1533.695209
,512.871169,1030.782004,1531.843531
,511.736224,1032.64705,1531.484519
,511.534111,1032.851165,1532.05501
,511.461741,1033.06548,1534.488748
,511.200051,1034.178875,1536.93697
,511.554813,1033.265732,1540.389341
,511.277775,1032.857667,1544.753205
,511.301221,1031.772338,1547.523935
,511.219167,1030.844552,1550.334549
,510.680918,1029.18361,1552.176184
,511.79043,1028.080076,1552.087171
,511.821871,1026.905869,1551.583473
,511.936507,1026.03222,1549.543421
,512.597949,1025.609916,1546.718712
,512.514147,1024.851419,1543.746188
,512.825383,1024.43324,1541.440265
,512.986236,1024.459843,1538.620191
,513.435006,1024.989578,1538.419723
,513.939237,1025.827621,1537.860806
,514.959943,1027.212814,1539.024169
,515.12182,1028.587221,1541.274073
,515.332559,1030.289436,1544.280058
,516.117709,1032.264228,1548.087334
,516.356386,1033.632953,1551.558376
,517.124525,1035.507742,1555.229122
,517.514973,1036.534384,1556.75521
,517.575516,1037.938764,1557.941567
,517.898347,1039.090633,1558.69024
,518.785315,1039.165561,1557.221366
,519.583133,1039.64591,1554.766948
,519.955624,1039.509445,1552.25647
,519.493414,1038.566435,1549.072799
,520.088135,1038.352615,1546.167358
,519.458231,1036.589357,1544.435696
,520.455849,1035.902992,1543.158333
,520.731649,1034.301304,1543.837987
,520.86097,1032.887982,1545.220999
,520.630339,1032.393199,1547.780549
,520.982355,1030.871974,1550.975755
,521.052762,1030.638346,1555.405738
,520.376892,1030.574397,1559.318858
,520.493668,1031.253099,1561.599765
,520.330941,1031.285238,1563.804455
,519.975164,1031.833809,1564.346492
,520.086788,1032.907477,1564.145177
,520.05595,1034.723579,1562.38667
,519.18216,1035.705207,1559.876796
,518.908725,1038.243242,1556.471563
,518.773491,1039.458107,1553.613694
,518.602231,1041.215266,1551.529777
,518.721044,1042.622582,1550.037717
,517.855384,1043.852688,1548.969458
,517.651946,1044.720327,1549.84112
,517.808356,1045.406738,1551.932209
,517.522576,1045.279237,1554.67157
,517.481971,1045.350696,1558.515815
,517.702607,1044.752352,1562.13873
,517.183123,1043.810695,1565.635411
,517.610431,1042.597067,1568.35146
,517.314719,1041.704954,1570.019389
,517.052025,1040.270986,1570.882126
,517.58217,1039.321767,1569.271327
,517.514644,1038.252913,1568.114511
,518.318566,1036.998546,1565.230166
,518.744246,1036.263411,1561.964875
,519.191083,1036.374229,1558.908744
,519.539481,1036.061089,1557.190565
,519.561794,1037.168369,1555.29046
,519.949379,1038.30149,1555.105785
,520.037008,1039.086656,1556.733537
,521.55214,1040.516898,1559.07929
,521.869751,1041.704043,1562.200203
,522.447472,1044.14416,1566.005916
,522.263525,1045.481181,1570.061969
,522.554511,1047.236436,1572.396846
,523.209921,1048.873166,1574.963385
,523.736997,1050.27898,1576.190223
,524.043798,1050.922187,1576.442998
,524.703003,1051.819328,1574.891898
,525.135556,1051.770367,1572.965901
,525.38611,1051.507246,1569.963348
,526.216135,1051.182146,1566.760791
,526.106142,1050.121186,1564.822658
,526.67568,1049.316852,1562.111371
,525.979325,1047.299994,1561.829897
,526.644098,1046.164925,1562.196778
,527.172998,1044.554306,1563.472421
,526.87139,1044.247163,1566.182025
,526.404419,1042.932505,1569.658004
,527.001415,1042.5436,1572.759615
,526.472215,1042.394526,1576.610592
,526.351522,1042.575238,1579.744091
,525.897353,1043.410787,1582.154741
,526.128554,1043.5517,1582.480138
,526.23785,1045.320728,1581.781045
,525.896321,1046.737738,1580.473277
,525.436475,1048.33716,1577.232151
,524.94291,1050.01066,1574.615313
,524.366516,1051.856538,1571.876688
,524.445411,1053.247336,1569.553462
,524.555191,1054.697598,1567.308918
,523.775469,1055.384058,1567.590525
,523.660767,1057.506388,1568.457225
,523.031577,1057.672882,1570.354938
,523.423211,1057.615598,1573.387136
,523.8189,1057.565708,1576.548351
,522.741105,1056.451226,1580.513438
,522.674119,1055.658839,1583.781238
,523.183727,1055.106729,1586.282002
,523.417565,1053.356615,1588.388734
,523.784338,1052.306858,1588.349626
,523.298334,1050.397779,1587.033704
,524.262786,1049.614183,1585.759819
,524.100987,1049.182223,1582.499001
,525.322211,1048.797254,1580.403684
,524.82154,1048.515735,1576.925949
,525.994994,1048.102157,1574.827253
,525.722665,1049.420492,1573.650405
,525.681645,1050.246625,1573.588012
,526.162897,1051.223925,1574.528918
,527.273891,1052.281363,1577.229525
,527.023921,1053.96911,1580.306947
,527.877258,1056.228279,1584.590377
,528.888664,1058.288902,1588.216374
,528.924701,1058.85487,1591.035821
,529.574235,1060.526723,1592.671692
,530.135682,1061.586689,1594.057778
,530.286604,1062.972595,1594.256179
,530.70061,1062.956473,1593.092133
,531.077643,1063.384767,1590.703216
,531.504033,1063.390477,1587.569077
,531.493523,1062.897782,1585.461839
,532.164405,1062.108025,1582.1384
,532.695029,1060.43155,1580.725839
,532.496665,1059.829053,1579.396222
,532.640509,1058.126326,1579.994981
,532.501522,1056.98742,1581.031777
,532.67201,1056.010914,1583.92159
,532.543229,1056.007463,1587.749269
,532.675923,1054.712064,1591.676843
,532.455559,1054.109527,1594.639951
,532.258477,1054.599673,1598.051965
,532.157957,1055.383497,1599.874076
,531.54528,1055.400761,1600.727144
,531.696006,1056.949177,1600.425129
,531.501084,1058.713268,1598.608335
,531.483139,1060.53999,1595.882164
,531.127366,1062.039241,1593.452352
,530.633802,1063.63314,1589.429042
,530.547269,1065.832659,1587.647967
,530.617564,1066.708525,1586.191602
,529.952669,1067.842934,1585.545563
,529.758831,1068.910034,1586.328451
,529.695062,1069.310928,1587.698064
,529.523943,1069.65904,1591.256159
,529.513082,1069.498456,1594.306044
,529.212285,1068.583482,1598.280265
,528.372191,1068.075813,1601.88795
,529.174335,1067.058964,1604.690923
,529.372911,1065.254466,1606.47268
,529.252476,1064.639311,1606.35922
,529.6465,1063.797683,1605.632899
,530.132903,1061.656392,1603.954032
,530.146006,1061.032117,1600.74934
,530.718414,1060.63868,1598.012777
,530.939798,1060.769627,1594.86808
,531.803754,1060.687516,1593.016692
,531.670165,1061.396488,1591.891744
,532.215433,1061.755218,1591.50285
,532.612299,1062.687155,1592.578337
,532.765821,1065.190645,1595.077258
,534.264107,1065.985847,1598.138156
,534.168392,1067.907341,1602.138771
,534.506011,1069.830503,1605.790562
,535.048505,1071.4103,1609.095378
,535.288222,1072.938023,1611.255735
,535.984375,1074.432181,1612.135894
,536.086647,1074.721434,1612.410044
,536.833254,1075.621349,1611.399157
,537.059756,1076.011756,1608.528091
,537.37291,1075.120975,1605.660797
,537.491842,1074.726297,1603.219502
,537.592614,1074.032303,1600.7041
,538.290024,1073.455584,1598.348726
,538.304026,1071.290219,1597.235964
,539.145266,1070.482736,1597.750419
,538.588789,1068.916683,1599.41649
,538.304008,1067.578751,1601.83805
,538.769259,1066.870086,1605.644896
,538.535434,1067.260303,1608.92803
,538.613687,1065.905231,1612.948453
,538.6286,1066.696556,1615.740118
,537.864799,1067.106614,1617.787728
,537.884375,1067.881407,1618.22645
,537.489707,1069.424618,1618.23737
,537.995352,1070.771229,1616.59365
,537.300627,1072.949673,1614.174535
,537.0074,1074.061964,1611.14797
,536.579637,1075.604809,1608.394406
,536.512026,1077.120053,1604.848161
,536.141684,1079.411476,1603.746005
,536.172761,1080.024071,1603.24191
,536.19746,1080.910725,1604.629332
,535.882837,1081.789429,1606.463406
,535.907819,1081.278655,1609.678795
,535.105731,1081.067528,1612.360981
,535.244931,1080.82027,1616.726577
,535.375041,1080.188903,1619.770301
,535.553209,1079.04527,1622.071628
,534.969813,1078.078074,1624.346273
,536.019459,1076.609932,1624.491027
,534.972184,1074.830845,1623.466881
,536.268897,1074.201217,1621.66208
,536.446887,1073.07905,1618.902054
,536.643598,1073.012991,1615.806438
,536.8822,1072.964617,1613.280475
,537.221842,1073.049715,1611.647477
,537.597113,1073.333799,1609.148728
,537.496325,1074.083654,1609.567114
,538.47439,1075.132091,1610.369094
,538.862029,1076.833331,1613.011388
,539.410154,1078.127853,1616.739852
,539.85192,1079.645469,1619.843326
,540.869056,1081.726424,1623.452024
,540.717218,1083.329885,1626.92296
,541.457298,1084.787676,1629.364141
,542.378583,1085.918736,1629.969187
,542.282107,1086.963834,1630.209396
,542.846185,1087.29764,1629.179781
,543.037899,1087.607998,1627.103759
,543.159724,1087.538701,1623.81123
,543.838274,1086.922202,1621.24141
,544.195351,1085.432634,1618.519358
,544.664535,1085.61327,1616.252468
,544.557136,1083.527169,1614.829734
,544.438525,1082.656495,1616.205891
,544.186504,1080.86888,1617.226063
,544.126091,1080.016846,1620.253483
,544.685971,1079.046085,1623.51149
,544.553807,1077.841928,1626.773713
,544.354675,1077.985647,1630.689109
,544.257962,1079.06209,1633.671257
,544.667736,1079.32936,1635.109939
,543.902185,1080.366101,1636.578627
,543.378617,1080.869083,1636.353887
,543.666402,1082.371204,1634.598762
,543.447256,1084.816895,1631.556564
,543.003903,1086.469127,1629.085908
,543.044648,1087.971027,1625.717458
,542.329421,1089.467428,1623.717891
,542.664321,1090.451308,1622.455084
,542.242509,1091.750173,1621.857169
,542.174918,1092.452854,1622.394518
,542.001163,1093.555931,1623.977397
,541.783032,1092.89452,1627.277292
,541.580778,1093.533719,1630.85902
,541.294579,1092.77897,1635.052609
,541.57862,1092.049558,1638.031767
,541.679122,1090.855693,1640.338192
,541.307383,1089.301816,1642.218243
,541.513479,1088.726472,1642.318522
,541.679313,1087.138347,1642.096659
,541.932699,1086.039538,1639.845121
,542.598261,1085.109372,1637.230718
,541.828477,1084.107477,1633.649663
,542.771464,1084.761673,1630.942326
,543.489977,1084.654558,1628.743978
,543.634164,1085.036825,1627.708558
,543.35236,1086.191236,1627.574228
,544.671796,1087.501071,1629.37623
,544.98913,1088.47267,1631.476009
,545.615143,1090.546554,1634.85597
,546.19106,1091.91945,1638.013424
,546.617281,1093.591378,1641.376672
,547.219133,1094.843297,1645.392538
,547.217465,1097.14775,1646.873322
,547.746481,1098.136693,1648.447294
,548.056594,1099.046381,1648.047369
,547.900756,1099.374736,1647.640933
,549.166088,1099.603021,1645.175051
,549.323868,1098.771297,1641.731189
,549.360289,1098.532146,1639.27394
,549.764425,1097.866711,1636.7625
,550.57913,1096.614485,1634.576257
,550.552354,1095.377731,1633.54437
,550.466472,1094.457881,1633.557439
,550.620216,1092.608819,1635.231981
,550.721029,1091.858157,1638.126973
,550.78695,1091.053052,1641.567021
,550.313655,1090.824791,1645.136084
,550.364534,1090.132107,1649.042901
,549.632828,1090.95164,1651.441041
,550.152419,1090.657488,1653.306312
,549.631962,1092.088147,1654.541461
,549.531463,1092.70128,1654.216196
,549.907928,1094.393523,1652.252209
,549.232452,1095.539179,1649.865334
,548.737662,1097.998823,1646.965607
,549.577691,1099.747333,1643.689357
,548.557745,1101.430279,1641.651819
,548.15045,1102.497108,1639.915988
,548.031434,1103.937061,1639.455744
,547.651945,1105.143725,1639.820167
,548.363432,1105.363856,1642.217201
,547.5436,1105.609418,1645.155281
,547.581397,1105.597588,1648.387162
,547.400583,1104.419764,1652.834463
,547.119063,1104.024049,1656.235891
,547.601766,1102.701579,1658.244247
,547.947464,1101.688182,1660.873698
,547.56475,1100.649579,1660.389437
,547.816328,1098.811328,1659.428145
,548.114498,1098.29091,1657.303624
,548.322787,1097.838015,1654.801832
,548.297227,1096.4385,1652.061572
,548.795005,1096.290014,1648.812695
,549.443855,1095.758794,1646.737432
,548.99158,1096.845043,1645.329126
,550.326471,1098.140793,1645.227084
,550.534047,1098.698503,1646.577169
,551.168136,1100.322172,1649.200898
,551.475911,1102.7549,1652.455428
,551.839882,1103.857059,1656.340724
,553.033485,1105.859741,1659.499119
,552.797273,1106.914956,1662.669273
,553.998767,1109.042279,1664.995423
,553.48142,1109.252995,1666.976297
,554.045879,1110.358365,1666.198372
,554.459319,1111.512319,1665.120776
,555.417637,1111.720083,1663.431503
,555.707509,1111.676217,1660.059925
,556.157949,1110.370106,1656.902048
,555.668629,1109.560863,1654.344792
,556.740391,1109.12684,1652.737676
,556.846366,1107.502388,1651.364618
,556.688377,1106.159625,1651.825603
,556.165322,1105.435709,1653.439006
,556.54901,1104.414837,1656.093465
,557.051237,1102.948017,1659.645895
,556.810858,1102.313783,1663.152347
,556.527719,1102.708526,1666.433003
,556.318065,1102.520649,1669.964436
,556.207336,1102.984865,1671.648186
,556.299737,1104.42129,1672.222092
,556.144139,1105.01036,1671.790103
,555.374298,1106.708066,1670.527625
,555.343212,1107.961222,1668.213957
,554.758825,1110.257099,1664.93177
,554.528646,1110.827154,1661.847709
,554.52344,1113.069887,1659.313118
,553.517642,1115.03438,1657.733253
,553.919112,1115.348466,1657.333641
,554.017545,1117.69439,1658.327462
,553.831099,1117.18173,1659.953595
,553.747587,1117.611653,1663.047116
,553.352963,1117.267718,1666.850282
,553.428024,1116.971815,1670.597273
,553.771756,1115.545955,1674.001383
,552.803172,1115.038032,1676.45492
,553.275552,1113.745575,1677.838898
,554.289432,1111.993447,1678.594129
,553.588479,1111.20707,1676.932763
,553.740159,1110.101622,1675.511328
,554.467206,1109.27121,1672.966203
,554.856477,1109.011025,1670.248713
,554.893562,1108.431435,1667.632482
,555.326026,1109.190281,1664.684031
,555.625312,1109.197239,1663.358044
,556.299033,1109.82329,1663.881124
,556.500095,1111.214907,1664.891726
,556.617972,1112.770491,1667.624114
,557.561568,1113.985877,1670.288692
,558.168112,1116.059657,1673.916685
,559.090981,1117.836924,1677.844014
,559.098967,1119.058297,1680.402108
,559.647225,1120.862384,1683.559216
,559.946866,1122.063809,1684.351448
,560.977839,1122.774361,1684.406119
,561.037809,1123.470286,1682.794536
,561.529233,1123.946925,1680.476495
,562.064618,1123.087856,1677.628668
,561.950716,1123.054301,1674.611116
,562.014343,1121.760139,1672.802543
,562.5553,1120.922648,1670.095057
,562.356062,1119.648888,1669.799081
,562.847257,1118.126927,1670.745077
,562.554431,1116.80469,1671.919603
,562.560611,1116.382413,1674.152063
,562.936876,1115.020203,1677.616798
,562.916326,1114.382927,1681.513155
,562.049294,1114.703993,1684.671979
,562.329249,1114.299144,1687.862086
,562.218439,1115.127985,1689.548461
,561.652702,1115.981441,1690.553417
,561.514719,1116.705398,1690.187894
,561.430578,1119.069534,1688.392719
,561.1807,1120.696567,1686.441976
,560.875171,1121.94956,1682.431453
,561.08469,1123.552118,1680.585115
,560.338578,1125.474589,1677.296937
,560.372578,1127.266866,1675.851683
,560.481752,1128.379734,1675.294705
,559.743686,1129.377839,1675.87364
,559.57637,1129.702311,1678.611678
,559.35345,1129.445569,1681.067366
,559.413114,1129.571202,1684.868211
,559.331167,1128.109284,1688.569122
,559.680203,1127.371272,1691.694789
,559.331745,1126.827981,1694.629291
,559.258725,1125.861323,1695.693239
,559.024147,1124.239083,1696.717853
,559.515832,1123.144188,1695.814225
,560.451519,1121.846696,1693.345227
,560.178539,1121.539428,1691.37139
,560.349847,1120.857932,1688.069225
,560.906101,1119.983916,1685.57061
,561.210833,1120.971766,1682.845074
,561.471294,1121.550431,1681.614847
,562.454631,1121.859676,1681.356451
,562.363545,1123.908235,1682.215582
,562.909908,1125.240258,1685.317811
,563.835015,1126.412175,1687.766697
,563.580368,1128.348694,1691.952583
,564.511664,1129.530303,1696.174794
,565.142048,1131.374665,1699.195424
,565.471519,1133.344254,1701.367837
,565.435444,1134.485338,1702.915075
,566.23722,1134.986441,1702.253799
,566.623864,1135.141366,1700.90807
,566.851175,1135.545688,1698.994643
,567.319007,1135.096032,1695.68487
,567.289482,1135.346607,1693.361384
,568.196498,1133.707027,1690.341901
,568.811575,1133.000543,1688.285541
,568.658269,1132.005182,1687.728625
,568.281559,1130.426232,1687.983546
,568.349982,1129.573349,1689.229315
,568.916771,1129.193577,1692.254642
,567.640915,1126.566137,1695.237778
,568.640465,1127.020046,1699.256791
,568.642337,1126.169526,1702.645375
,567.563054,1126.434594,1705.946667
,568.084257,1126.937092,1708.459422
,568.430078,1127.916871,1709.086224
,567.863123,1129.140032,1707.829561
,567.097887,1130.671326,1707.093568
,567.478804,1132.312645,1703.825426
,567.357529,1133.805042,1699.985942
,567.215982,1136.263584,1698.961593
,566.550028,1137.589105,1695.924313
,566.415287,1138.741127,1694.313392
,566.221212,1140.301297,1693.48859
,565.861496,1140.941479,1694.225031
,565.619331,1141.465478,1696.296721
,565.454577,1141.891587,1699.309352
,565.355349,1140.997873,1702.54898
,566.066666,1141.480089,1706.47138
,565.65136,1139.193368,1709.673481
,565.422517,1138.740749,1712.447399
,565.405534,1137.808989,1714.278469
,565.719279,1135.831583,1714.726559
,565.509893,1135.284857,1713.374175
,566.491873,1134.279487,1711.716047
,566.267313,1133.120905,1709.132607
,566.511319,1132.276754,1705.64747
,566.97158,1132.052021,1703.434939
,567.194338,1133.202899,1700.811235
,567.925254,1133.43649,1699.906854
,568.291983,1134.413384,1699.060708
,568.587421,1136.111364,1701.375546
,569.06218,1136.091371,1702.684064
,569.650475,1138.432987,1706.069795
,570.520524,1140.123068,1709.535735
,570.497605,1141.385098,1713.980888
,571.154409,1143.678209,1716.625277
,571.44786,1145.030796,1719.579047
,571.81243,1145.91686,1720.835805
,571.999854,1147.230145,1720.12311
,572.762791,1147.290522,1719.801959
,573.208034,1147.241724,1716.810456
,573.614627,1146.803421,1714.088796
,573.295349,1146.664839,1711.212896
,574.011865,1145.929618,1708.581334
,574.478861,1144.414804,1706.193426
,574.407784,1143.700073,1705.919584
,574.623743,1142.331262,1706.082889
,574.421117,1141.251062,1707.451105
,574.743611,1139.870565,1710.033003
,574.26819,1138.866708,1714.182962
,574.517828,1138.159315,1717.488385
,574.757372,1138.554952,1720.76264
,574.393775,1138.811926,1723.926448
,574.464541,1138.674158,1725.444743
,573.909842,1139.936037,1726.631006
,573.459259,1141.050833,1725.947347
,573.611713,1143.380799,1724.739887
,573.347484,1144.542107,1721.516242
,572.859987,1146.311348,1718.775059
,573.031668,1147.626712,1715.774221
,572.334504,1149.467877,1712.969508
,572.681646,1150.491265,1712.219567
,572.175928,1152.094675,1711.419592
,571.273642,1152.788164,1711.780908
,571.573013,1153.313781,1714.205863
,571.3375,1153.928626,1716.64721
,571.538714,1153.570466,1721.024172
,571.221696,1151.7024,1724.228886
,571.121905,1151.341799,1727.751825
,571.414564,1150.643257,1730.187002
,570.876458,1150.00279,1732.391631
,571.686796,1148.476728,1732.252924
,571.547032,1146.938192,1731.925236
,571.826132,1146.373448,1730.068101
,572.071754,1144.665249,1726.77388
,572.195754,1145.184458,1723.927185
,572.688664,1144.677966,1721.008544
,573.213743,1144.516448,1718.644784
,573.920342,1145.195666,1717.221679
,574.120836,1145.995141,1717.821452
,574.39217,1147.230255,1718.862407
,574.818202,1148.784648,1721.118443
,575.581787,1150.395263,1724.634094
,576.293699,1152.373227,1727.289152
,576.249389,1153.613584,1732.334792
,577.150609,1155.418627,1734.610008
,577.264552,1156.508873,1737.393475
,578.298605,1158.315422,1738.223226
,577.830485,1159.097332,1738.203787
,578.850406,1159.571816,1736.738373
,579.268499,1159.954194,1734.696141
,579.276857,1159.453835,1732.190235
,579.540617,1158.370902,1728.531995
,580.462398,1158.062938,1726.271649
,580.328092,1156.455264,1724.745469
,580.55585,1155.913227,1723.445852
,580.138576,1154.540763,1724.31736
,580.747032,1153.057803,1725.313975
,580.344524,1152.355978,1728.077985
,580.540071,1151.173338,1731.613688
,580.709827,1150.597732,1734.654765
,580.581478,1150.556731,1738.861771
,579.65054,1149.666258,1741.949292
,580.265573,1151.039723,1743.431764
,579.8951,1152.066191,1744.239392
,579.66156,1152.605447,1744.255438
,579.414497,1155.175997,1742.488549
,579.124374,1156.563589,1739.829032
,578.808903,1158.466551,1736.944931
,579.102831,1160.040752,1734.114849
,578.902229,1161.476019,1731.562469
,578.501459,1163.264082,1729.79668
,578.265899,1164.233083,1729.917971
,577.833409,1164.878652,1730.628207
,577.531459,1165.649339,1732.268276
,577.61208,1165.798265,1734.762903
,577.881396,1164.96454,1738.784675
,577.015643,1164.195895,1741.987429
,577.62713,1164.137737,1745.358484
,577.612122,1162.614162,1748.681937
,577.736593,1161.281797,1750.179508
,577.710411,1160.410242,1750.814424
,577.998385,1158.598088,1749.858337
,577.976298,1158.007227,1747.552655
,578.124312,1157.004728,1744.795298
,578.556901,1157.056461,1742.120985
,578.967331,1156.758347,1738.994548
,579.534987,1156.275382,1736.775406
,579.600449,1157.030223,1736.202929
,580.075467,1158.203392,1735.597023
,580.357622,1158.884167,1736.958276
,581.36006,1161.178246,1739.254627
,581.405075,1162.208977,1742.316357
,582.193692,1164.413763,1745.502504
,582.284985,1166.120042,1749.667989
,583.398632,1167.116749,1753.201791
,582.937965,1169.156337,1755.528171
,584.013037,1169.99107,1756.279152
,584.862742,1170.782802,1756.479842
,585.26112,1170.987297,1754.952458
,585.406201,1171.472023,1753.10651
,585.483987,1171.25946,1750.050325
,585.959475,1170.667392,1747.174431
,586.416927,1169.59296,1744.021145
,585.829642,1168.803418,1742.336269
,586.327612,1167.331872,1740.644761
,586.17654,1166.193034,1741.500656
,586.48876,1164.717156,1743.425018
,586.836043,1163.720116,1746.54943
,586.318991,1163.151241,1749.460527
,586.18385,1162.626815,1753.467238
,587.074489,1162.745495,1757.123886
,586.1119,1162.204232,1759.593679
,585.866466,1163.280869,1761.859327
,585.709519,1163.701344,1762.716873
,585.366977,1164.123628,1762.029426
,585.420199,1166.267111,1760.502189
,585.199871,1168.145646,1757.454277
,584.60612,1169.675302,1754.86655
,584.203367,1171.709857,1752.305379
,584.350492,1173.316275,1749.479425
,583.71416,1175.350709,1748.332766
,583.738061,1175.553124,1747.715635
,583.258929,1177.143291,1748.039097
,583.847984,1177.005859,1750.385723
,583.459621,1177.733943,1753.415869
,583.340472,1176.840062,1756.823661
,583.657789,1176.810965,1760.411654
,583.541499,1175.94091,1763.853048
,582.914793,1174.878962,1766.80187
,583.70158,1173.389943,1768.024097
,583.25995,1172.580459,1768.551406
,583.615665,1171.134639,1767.586282
,583.953536,1170.179176,1765.567073
,584.244479,1169.183722,1763.621462
,584.285547,1168.788135,1760.394804
,584.858827,1168.4034,1757.171152
,585.006557,1168.26585,1755.075539
,585.7838,1168.714335,1753.252391
,586.234932,1170.368524,1753.38914
,586.624838,1170.578337,1754.573268
,586.437954,1172.056174,1757.45546
,588.011763,1174.19835,1759.866281
,587.305455,1176.152013,1764.231214
,588.33492,1177.809681,1767.921916
,589.235064,1179.292716,1770.825494
,590.338894,1181.031963,1772.778945
,589.652171,1181.763002,1774.664094
,590.913972,1182.952001,1774.314049
,590.027187,1183.157182,1773.257157
,591.395319,1183.746597,1770.869075
,590.8952,1183.630859,1767.94109
,590.712461,1182.571734,1765.213967
,591.654692,1182.118799,1762.30706
,592.406704,1180.996118,1760.86559
,592.117468,1179.258321,1759.707642
,593.085136,1178.43837,1760.682876
,592.38321,1177.608184,1761.74844
,592.770894,1176.15358,1764.11925
,592.342048,1175.152884,1767.863112
,592.976705,1174.125836,1771.710217
,592.701975,1174.260929,1774.585569
,592.458465,1174.271934,1778.257552
,591.63673,1174.588255,1779.924122
,592.02001,1175.708856,1780.604896
,591.605551,1177.429774,1779.968242
,591.800252,1178.650053,1778.926836
,590.971691,1179.937095,1776.581283
,590.804394,1181.798656,1772.622033
,590.906234,1183.884832,1769.990096
,590.811956,1185.580732,1767.471378
,590.184637,1187.124569,1766.091893
,589.73249,1188.301762,1765.495584
,590.090959,1189.198719,1765.934601
,589.588325,1189.2718,1768.14978
,589.810459,1189.094136,1771.017354
,589.697938,1189.234645,1774.723769
,589.439275,1188.7305,1778.40834
,589.041683,1187.924856,1782.304456
,589.388394,1187.31795,1784.590315
,589.600971,1186.084512,1785.69515
,589.314802,1184.471513,1786.756426
,589.877007,1183.770648,1785.634089
,589.644564,1182.423083,1783.958669
,590.377727,1181.140013,1781.073872
,590.447688,1180.836212,1777.803557
,590.52823,1180.307559,1775.850745
,591.166334,1180.757483,1773.079722
,591.473217,1180.766904,1771.864491
,592.201207,1182.184638,1771.310585
,592.590252,1183.444972,1772.468158
,593.145221,1184.652692,1774.765064
,593.863144,1185.782223,1778.76578
,594.448125,1188.117061,1782.179587
,594.03713,1189.785177,1785.75866
,594.509154,1191.753869,1788.952131
,595.402711,1191.823444,1791.624167
,596.630858,1193.575275,1792.02887
,596.616172,1194.80434,1792.404517
,597.045961,1195.84125,1790.847646
,597.564664,1195.389642,1788.565852
,597.230871,1195.338321,1786.245102
,597.7379,1194.717247,1782.789267
,597.883721,1193.676857,1780.162011
,598.27763,1192.253537,1778.419427
,598.282987,1191.440046,1777.24563
,598.125448,1190.060243,1778.402486
,598.850646,1189.063665,1779.484946
,598.49378,1188.402498,1782.08508
,598.779631,1186.802557,1785.386777
,599.11971,1186.949069,1789.631321
,598.197724,1186.343763,1793.282444
,598.765609,1186.777634,1796.338098
,597.94735,1187.422129,1797.756405
,597.838414,1188.082238,1798.606583
,598.057464,1188.851517,1798.478212
,597.665355,1190.813579,1796.76099
,597.439147,1192.450098,1794.228499
,596.763231,1193.555154,1790.563444
,596.711278,1195.701118,1788.093252
,596.956108,1197.361311,1786.27587
,596.149125,1198.473651,1783.969062
,596.09212,1200.49168,1783.277574
,595.74874,1200.877387,1784.106762
,595.733262,1201.580398,1785.927887
,595.54288,1201.524169,1788.836698
,595.17933,1201.322831,1792.481936
,595.733565,1201.182146,1796.581566
,595.900112,1200.004211,1799.671569
,595.465856,1198.584251,1802.194009
,595.655577,1197.81886,1803.770233
,595.562684,1196.12961,1804.613683
,595.3494,1195.214983,1803.262897
,595.417532,1194.125157,1801.97016
,595.811014,1193.480017,1798.704005
,596.541393,1192.475803,1795.937758
,596.929574,1192.387634,1793.034949
,597.479762,1192.322234,1790.552912
,597.792961,1192.862745,1789.924034
,598.30029,1194.088448,1789.919135
,598.714788,1195.289022,1791.166505
,598.779611,1196.735517,1793.418673
,599.621943,1197.848927,1796.332384
